age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,plus_50
37.0,2,125933.0,7,12.0,2,3,0,4,1,7688.0,0.0,50.0,38,1
38.0,5,104280.0,10,16.0,2,9,0,4,1,0.0,0.0,55.0,38,1
27.0,2,617860.0,15,10.0,4,5,3,2,1,0.0,0.0,40.0,38,0
29.0,2,122112.0,9,13.0,2,11,5,4,0,0.0,0.0,50.0,38,0
45.0,1,181758.0,12,14.0,4,9,1,4,0,0.0,0.0,40.0,38,0
41.0,3,223671.0,11,9.0,2,11,0,4,1,0.0,1887.0,55.0,38,1
38.0,4,140117.0,15,10.0,4,7,1,4,0,0.0,0.0,20.0,38,0
27.0,2,107458.0,9,13.0,4,9,1,4,1,0.0,0.0,40.0,38,0
44.0,0,306440.0,11,9.0,0,2,1,4,1,0.0,0.0,40.0,38,0
33.0,0,615893.0,12,14.0,2,13,0,2,1,0.0,0.0,40.0,26,0
28.0,3,201186.0,11,9.0,2,11,0,2,1,99999.0,0.0,40.0,38,1
32.0,2,37210.0,9,13.0,2,3,0,4,1,0.0,0.0,45.0,38,1
43.0,2,196084.0,12,14.0,2,9,0,4,1,0.0,0.0,55.0,38,0
45.0,1,166181.0,11,9.0,0,7,3,2,0,0.0,0.0,40.0,38,0
52.0,0,291096.0,7,12.0,2,7,0,4,1,7298.0,0.0,40.0,38,1
24.0,2,232841.0,11,9.0,4,7,1,4,1,0.0,0.0,35.0,38,0
47.0,2,408788.0,8,11.0,2,9,0,4,1,0.0,0.0,40.0,38,1
53.0,3,42924.0,10,16.0,0,3,1,4,1,14084.0,0.0,50.0,38,1
31.0,2,181091.0,9,13.0,2,11,0,4,1,0.0,0.0,40.0,38,1
30.0,2,200246.0,8,11.0,4,2,1,4,1,0.0,0.0,40.0,38,0
56.0,2,282023.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,38,0
49.0,0,128990.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1
38.0,2,106838.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
19.0,2,144750.0,15,10.0,4,0,3,4,1,0.0,0.0,18.0,38,0
39.0,2,108140.0,8,11.0,2,2,0,4,1,0.0,0.0,40.0,38,0
38.0,2,103323.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,0
47.0,2,268022.0,11,9.0,2,13,0,4,1,0.0,0.0,55.0,38,1
58.0,2,197114.0,1,7.0,2,2,0,4,1,0.0,0.0,40.0,38,0
27.0,2,191628.0,11,9.0,4,13,1,2,1,2174.0,0.0,40.0,38,0
59.0,1,176118.0,12,14.0,0,9,1,4,1,0.0,0.0,40.0,38,1
24.0,2,42401.0,9,13.0,4,11,1,4,1,0.0,0.0,47.0,38,0
42.0,2,322385.0,8,11.0,2,6,0,4,1,2407.0,0.0,40.0,38,0
53.0,5,123011.0,12,14.0,2,3,0,4,1,0.0,0.0,60.0,38,1
35.0,2,210945.0,11,9.0,2,5,0,4,1,0.0,0.0,50.0,38,0
36.0,1,130620.0,11,9.0,2,0,5,1,0,0.0,0.0,40.0,2,1
26.0,2,248990.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,25,0
33.0,2,132705.0,6,5.0,5,0,1,4,1,0.0,0.0,48.0,38,0
29.0,2,94892.0,15,10.0,2,9,0,4,1,0.0,0.0,40.0,38,0
43.0,2,141858.0,1,7.0,2,5,0,4,1,0.0,0.0,40.0,38,0
35.0,2,81232.0,9,13.0,2,11,0,4,1,15024.0,0.0,50.0,38,1
48.0,2,114561.0,9,13.0,3,9,2,1,0,0.0,0.0,36.0,29,1
45.0,1,191776.0,12,14.0,0,9,1,4,0,0.0,0.0,40.0,38,0
43.0,2,128354.0,11,9.0,0,3,1,4,0,0.0,0.0,40.0,38,0
27.0,2,37088.0,6,5.0,4,7,3,4,1,0.0,0.0,30.0,38,0
21.0,2,414812.0,5,4.0,4,2,3,4,1,0.0,0.0,40.0,38,0
39.0,2,33983.0,15,10.0,2,0,0,4,1,15024.0,0.0,40.0,38,1
52.0,4,194995.0,9,13.0,2,11,0,4,1,15024.0,0.0,55.0,38,1
41.0,3,73431.0,9,13.0,6,9,4,4,0,0.0,0.0,40.0,38,0
48.0,2,155664.0,11,9.0,2,2,0,4,1,7688.0,0.0,70.0,38,1
53.0,5,281074.0,11,9.0,0,3,1,4,1,0.0,1092.0,40.0,38,0
33.0,1,248346.0,7,12.0,2,2,0,4,1,0.0,0.0,50.0,38,0
37.0,2,167482.0,0,6.0,4,2,3,4,1,0.0,0.0,35.0,38,0
43.0,0,211763.0,10,16.0,5,9,4,2,0,0.0,0.0,24.0,38,1
20.0,2,122166.0,15,10.0,4,0,1,4,0,0.0,0.0,40.0,38,0
47.0,2,370119.0,14,15.0,2,9,0,4,1,0.0,0.0,50.0,38,1
36.0,4,138940.0,11,9.0,2,4,0,4,1,0.0,0.0,70.0,38,0
41.0,2,174575.0,11,9.0,2,13,0,4,1,0.0,1887.0,45.0,38,1
67.0,2,101132.0,5,4.0,2,2,0,4,1,1797.0,0.0,40.0,38,0
38.0,2,292307.0,9,13.0,3,2,1,2,1,0.0,0.0,40.0,5,0
47.0,4,248776.0,12,14.0,4,3,1,2,1,0.0,0.0,25.0,38,0
39.0,2,314007.0,8,11.0,2,12,0,4,1,0.0,0.0,40.0,38,0
36.0,2,76845.0,11,9.0,4,7,3,2,1,0.0,0.0,35.0,38,0
24.0,2,148320.0,15,10.0,2,0,0,2,1,0.0,0.0,40.0,38,0
50.0,4,54261.0,11,9.0,2,4,0,4,1,0.0,0.0,84.0,38,0
21.0,2,223352.0,11,9.0,4,7,1,4,0,1055.0,0.0,30.0,38,0
21.0,2,211013.0,6,5.0,4,7,3,4,0,0.0,0.0,50.0,25,0
40.0,2,209833.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,38,0
19.0,2,356272.0,15,10.0,4,0,1,4,0,0.0,0.0,25.0,38,0
38.0,2,143538.0,11,9.0,4,6,1,4,0,0.0,0.0,40.0,38,0
34.0,2,242960.0,8,11.0,2,2,0,4,1,0.0,0.0,50.0,38,0
44.0,1,263871.0,15,10.0,0,3,1,4,1,0.0,0.0,50.0,38,0
20.0,2,151105.0,7,12.0,4,11,3,4,0,0.0,0.0,25.0,38,0
44.0,2,207685.0,11,9.0,4,3,1,4,1,0.0,1564.0,55.0,8,1
49.0,1,46537.0,11,9.0,0,0,1,4,0,594.0,0.0,10.0,38,0
45.0,3,84324.0,7,12.0,2,9,0,4,1,0.0,0.0,50.0,38,1
24.0,2,224716.0,11,9.0,4,2,3,4,1,0.0,0.0,40.0,38,0
34.0,2,186269.0,11,9.0,0,0,3,4,1,0.0,0.0,40.0,38,0
58.0,4,143731.0,11,9.0,2,11,0,4,1,0.0,0.0,72.0,38,1
39.0,2,236391.0,11,9.0,2,2,0,4,1,0.0,0.0,45.0,38,0
22.0,2,54560.0,11,9.0,4,7,3,4,1,0.0,0.0,40.0,38,0
38.0,2,266325.0,9,13.0,2,9,5,4,0,0.0,0.0,32.0,38,1
32.0,0,42900.0,14,15.0,2,9,0,4,1,15024.0,0.0,50.0,38,1
45.0,5,183710.0,11,9.0,0,13,1,4,1,0.0,0.0,48.0,38,0
23.0,2,278254.0,11,9.0,2,6,0,2,1,0.0,0.0,45.0,38,0
35.0,2,119992.0,7,12.0,2,2,0,4,1,0.0,0.0,45.0,38,0
52.0,2,284329.0,15,10.0,2,2,0,4,1,0.0,0.0,45.0,38,1
55.0,2,368727.0,15,10.0,0,2,1,4,1,0.0,0.0,40.0,38,0
23.0,2,353696.0,11,9.0,4,4,3,4,1,0.0,0.0,40.0,38,0
22.0,2,31387.0,9,13.0,2,0,3,0,0,2885.0,0.0,25.0,38,0
27.0,2,110931.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,38,0
24.0,2,169532.0,7,12.0,4,0,3,4,0,0.0,0.0,15.0,38,0
21.0,2,285522.0,15,10.0,4,2,1,4,1,0.0,0.0,40.0,38,0
49.0,2,198774.0,9,13.0,0,11,2,4,0,0.0,0.0,35.0,38,0
32.0,2,123291.0,2,8.0,2,6,0,4,1,0.0,0.0,40.0,38,0
64.0,2,146110.0,15,10.0,6,7,4,4,0,0.0,0.0,24.0,38,0
37.0,4,29814.0,11,9.0,4,4,4,4,1,0.0,0.0,50.0,38,0
61.0,2,195595.0,5,4.0,3,6,1,4,1,0.0,0.0,40.0,12,0
44.0,2,92649.0,11,9.0,2,2,5,4,0,0.0,0.0,40.0,38,1
53.0,2,290688.0,11,9.0,2,2,0,4,1,0.0,0.0,52.0,38,1
43.0,2,427382.0,12,14.0,4,9,1,4,1,0.0,0.0,50.0,38,1
60.0,5,234854.0,10,16.0,2,9,0,4,1,0.0,1902.0,40.0,38,1
23.0,2,276568.0,15,10.0,4,11,3,4,0,0.0,0.0,40.0,38,0
25.0,2,250038.0,12,14.0,2,6,1,4,1,0.0,0.0,40.0,25,0
29.0,2,150861.0,11,9.0,4,0,1,4,0,0.0,0.0,40.0,38,0
51.0,2,87205.0,9,13.0,0,9,4,4,0,0.0,0.0,55.0,8,0
47.0,2,343579.0,3,2.0,3,4,1,4,1,0.0,0.0,12.0,25,0
20.0,2,94401.0,11,9.0,4,3,4,4,0,0.0,0.0,40.0,38,0
25.0,2,120238.0,1,7.0,2,13,0,4,1,5178.0,0.0,40.0,30,1
27.0,2,205440.0,0,6.0,2,6,0,4,1,0.0,0.0,40.0,38,0
23.0,2,198996.0,11,9.0,4,0,1,4,0,0.0,0.0,40.0,38,0
18.0,2,294253.0,11,9.0,4,7,3,4,0,0.0,0.0,27.0,38,0
23.0,2,256628.0,5,4.0,2,13,0,4,1,0.0,0.0,32.0,38,0
59.0,4,223131.0,11,9.0,0,3,1,4,1,0.0,0.0,60.0,38,0
46.0,2,207301.0,11,9.0,4,0,1,4,0,0.0,0.0,37.0,38,0
46.0,1,125457.0,12,14.0,2,9,0,2,1,0.0,0.0,38.0,38,1
36.0,1,212856.0,1,7.0,4,7,4,4,0,0.0,0.0,23.0,38,0
44.0,2,197389.0,11,9.0,3,6,4,4,0,0.0,0.0,40.0,38,0
17.0,2,73338.0,1,7.0,4,11,3,4,1,0.0,0.0,20.0,38,0
27.0,2,68037.0,15,10.0,4,3,1,4,1,0.0,0.0,45.0,38,0
32.0,2,185027.0,15,10.0,2,11,0,4,1,0.0,0.0,40.0,38,1
53.0,2,107123.0,11,9.0,0,7,1,2,1,0.0,0.0,40.0,38,0
22.0,2,109482.0,15,10.0,4,9,3,4,1,0.0,0.0,98.0,38,0
30.0,2,174543.0,7,12.0,4,9,3,4,0,0.0,0.0,40.0,38,0
47.0,4,208407.0,9,13.0,2,9,0,4,1,0.0,2002.0,30.0,38,0
68.0,4,211584.0,15,10.0,2,11,0,4,1,0.0,0.0,40.0,38,1
39.0,2,108540.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,38,0
22.0,2,202416.0,9,13.0,4,0,3,4,0,0.0,0.0,40.0,38,0
20.0,2,176178.0,11,9.0,4,11,3,4,0,0.0,0.0,35.0,38,0
21.0,2,265148.0,11,9.0,4,5,2,4,1,0.0,0.0,38.0,22,0
30.0,4,303692.0,11,9.0,2,3,0,4,1,0.0,0.0,75.0,38,0
25.0,2,135845.0,15,10.0,4,0,3,4,0,0.0,0.0,40.0,38,0
23.0,5,199915.0,11,9.0,4,7,3,4,0,0.0,0.0,21.0,38,0
40.0,5,150533.0,9,13.0,2,9,2,4,1,0.0,0.0,40.0,38,0
26.0,0,85482.0,11,9.0,4,0,1,1,1,0.0,0.0,40.0,38,0
57.0,4,24473.0,8,11.0,2,2,0,4,1,0.0,0.0,40.0,38,1
36.0,2,272944.0,8,11.0,2,3,0,4,1,0.0,0.0,60.0,38,1
49.0,5,194895.0,9,13.0,0,9,1,4,1,0.0,0.0,40.0,38,0
58.0,2,314153.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
32.0,2,176253.0,15,10.0,0,3,1,2,1,0.0,0.0,40.0,38,0
59.0,2,113959.0,11,9.0,2,0,0,4,1,0.0,0.0,45.0,38,1
42.0,5,167581.0,9,13.0,4,0,2,4,0,0.0,0.0,40.0,38,0
37.0,2,79586.0,9,13.0,2,3,0,1,1,0.0,0.0,40.0,19,0
40.0,2,166662.0,14,15.0,2,9,0,4,1,15024.0,0.0,45.0,38,1
47.0,2,72896.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
56.0,2,345730.0,9,13.0,2,9,0,4,1,0.0,0.0,45.0,38,1
30.0,2,302473.0,11,9.0,4,0,3,4,0,0.0,0.0,40.0,38,0
42.0,2,42346.0,11,9.0,6,3,1,2,0,0.0,0.0,35.0,38,0
21.0,2,243921.0,11,9.0,4,7,3,4,1,0.0,0.0,40.0,38,0
21.0,2,131620.0,11,9.0,3,6,3,4,0,0.0,0.0,40.0,5,0
47.0,2,158924.0,11,9.0,2,12,5,4,0,0.0,0.0,40.0,38,0
22.0,4,32921.0,15,10.0,4,4,3,4,1,0.0,0.0,20.0,38,0
35.0,2,252897.0,7,12.0,4,0,1,4,0,14344.0,0.0,40.0,38,1
41.0,2,155657.0,1,7.0,4,5,2,2,0,0.0,0.0,40.0,38,0
43.0,0,155106.0,9,13.0,2,5,0,4,1,0.0,0.0,53.0,38,0
60.0,2,82775.0,15,10.0,2,11,0,4,1,0.0,0.0,55.0,38,0
73.0,2,26248.0,5,4.0,2,11,0,4,1,0.0,0.0,30.0,38,1
90.0,2,88991.0,9,13.0,2,3,5,4,0,0.0,0.0,40.0,8,1
62.0,0,125155.0,11,9.0,2,0,0,4,1,0.0,0.0,38.0,38,0
28.0,2,218039.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
45.0,2,53524.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
19.0,2,259352.0,11,9.0,4,11,1,4,1,0.0,0.0,45.0,38,0
30.0,2,296453.0,11,9.0,4,2,1,4,1,0.0,0.0,35.0,38,0
19.0,2,278915.0,2,8.0,4,5,3,2,0,0.0,0.0,52.0,38,0
23.0,2,565313.0,15,10.0,4,7,3,2,1,2202.0,0.0,80.0,38,0
22.0,0,274103.0,9,13.0,4,9,3,4,1,0.0,0.0,10.0,38,0
19.0,2,271118.0,11,9.0,4,0,3,4,0,0.0,0.0,28.0,38,0
45.0,0,207107.0,7,12.0,0,0,4,1,1,0.0,2080.0,40.0,29,0
26.0,1,138597.0,11,9.0,4,7,4,2,0,0.0,0.0,25.0,38,0
42.0,1,180985.0,0,6.0,2,5,0,4,1,99999.0,0.0,40.0,38,1
62.0,4,159939.0,11,9.0,2,4,0,4,1,0.0,0.0,35.0,38,0
61.0,2,110920.0,0,6.0,2,11,0,4,1,0.0,0.0,40.0,38,0
34.0,2,34862.0,9,13.0,0,11,1,0,1,0.0,1564.0,60.0,38,1
22.0,1,163205.0,11,9.0,4,7,3,4,0,0.0,0.0,53.0,38,0
56.0,2,110003.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,1
32.0,2,229051.0,15,10.0,2,9,0,4,1,0.0,0.0,40.0,38,0
26.0,2,211596.0,11,9.0,0,2,1,4,1,0.0,0.0,40.0,38,0
32.0,2,48458.0,11,9.0,4,11,3,2,0,0.0,1669.0,45.0,38,0
58.0,2,201393.0,7,12.0,0,0,1,4,1,0.0,1876.0,40.0,38,0
25.0,4,136450.0,7,12.0,2,0,5,4,0,0.0,0.0,35.0,38,1
23.0,2,193586.0,15,10.0,4,0,3,4,0,0.0,0.0,25.0,38,0
23.0,2,91189.0,15,10.0,2,12,0,4,1,0.0,0.0,40.0,38,0
54.0,2,227832.0,15,10.0,2,0,0,4,1,0.0,0.0,40.0,38,0
28.0,2,271936.0,15,10.0,4,3,1,4,0,0.0,0.0,35.0,38,0
35.0,2,61343.0,9,13.0,2,11,0,4,1,0.0,0.0,40.0,38,1
30.0,2,157778.0,15,10.0,2,9,0,4,1,0.0,0.0,25.0,38,1
23.0,2,201680.0,2,8.0,2,2,0,4,1,0.0,0.0,40.0,38,0
42.0,2,228320.0,15,10.0,2,12,0,4,1,0.0,0.0,50.0,38,1
72.0,2,33404.0,0,6.0,6,0,1,4,0,0.0,0.0,20.0,38,0
21.0,2,103205.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
37.0,2,279029.0,9,13.0,4,2,1,4,1,0.0,0.0,40.0,38,0
54.0,2,213092.0,11,9.0,0,7,1,4,0,0.0,0.0,40.0,38,0
58.0,2,126104.0,12,14.0,0,0,1,4,0,0.0,1980.0,45.0,38,0
32.0,2,119124.0,9,13.0,4,9,3,4,1,0.0,0.0,40.0,38,0
65.0,2,31924.0,15,10.0,6,0,1,4,0,0.0,0.0,15.0,38,0
65.0,2,185001.0,0,6.0,6,11,1,4,0,0.0,0.0,20.0,38,0
33.0,4,34102.0,11,9.0,4,7,1,4,0,0.0,0.0,35.0,38,0
35.0,2,115214.0,11,9.0,4,6,4,4,1,6497.0,0.0,65.0,38,0
27.0,2,289484.0,15,10.0,4,0,3,4,0,0.0,0.0,40.0,38,0
34.0,5,287908.0,11,9.0,4,7,3,2,1,0.0,0.0,42.0,38,0
53.0,4,158284.0,11,9.0,2,11,0,4,1,0.0,0.0,70.0,38,0
23.0,2,60668.0,0,6.0,2,2,0,4,1,0.0,0.0,40.0,31,0
43.0,5,222978.0,10,16.0,5,9,4,4,0,0.0,0.0,40.0,38,1
58.0,2,244605.0,8,11.0,2,3,0,4,1,3908.0,0.0,40.0,38,0
38.0,2,150601.0,0,6.0,5,0,4,4,1,0.0,3770.0,40.0,38,0
26.0,2,199143.0,11,9.0,2,5,0,4,1,0.0,0.0,50.0,38,0
60.0,2,131681.0,9,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1
28.0,2,346406.0,11,9.0,2,6,0,4,1,0.0,1672.0,50.0,38,0
33.0,0,391122.0,11,9.0,4,0,3,4,0,0.0,0.0,30.0,38,0
29.0,1,280344.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,38,0
54.0,5,188809.0,10,16.0,4,3,1,4,0,0.0,0.0,50.0,38,1
41.0,2,277488.0,5,4.0,2,4,0,4,1,0.0,0.0,36.0,38,0
63.0,4,181561.0,15,10.0,0,3,1,4,1,0.0,0.0,50.0,38,0
31.0,2,158545.0,11,9.0,2,0,5,4,0,0.0,0.0,27.0,38,0
23.0,2,313573.0,9,13.0,4,11,3,2,0,0.0,0.0,25.0,38,0
41.0,2,268183.0,14,15.0,2,9,0,4,1,0.0,0.0,45.0,38,1
51.0,2,392286.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,1
59.0,2,233312.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,1
23.0,2,520231.0,15,10.0,4,9,1,4,0,0.0,0.0,45.0,38,0
24.0,4,186831.0,15,10.0,4,3,1,2,1,0.0,0.0,45.0,38,0
67.0,4,141085.0,11,9.0,0,9,1,4,0,0.0,0.0,20.0,38,0
47.0,1,198660.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1
21.0,2,409230.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,12,0
38.0,2,376025.0,5,4.0,2,4,0,4,1,0.0,0.0,40.0,38,0
55.0,2,80167.0,9,13.0,0,9,4,4,0,0.0,0.0,40.0,38,0
39.0,2,99357.0,12,14.0,0,9,3,4,0,1506.0,0.0,40.0,38,0
24.0,2,82847.0,11,9.0,5,7,4,4,0,0.0,0.0,50.0,31,1
24.0,2,22201.0,11,9.0,2,10,0,1,1,0.0,0.0,40.0,36,0
38.0,2,275223.0,15,10.0,2,11,0,4,1,7298.0,0.0,40.0,38,1
19.0,2,117595.0,11,9.0,4,7,3,4,1,0.0,0.0,24.0,38,0
32.0,2,207668.0,11,9.0,2,2,0,4,1,0.0,0.0,50.0,38,0
63.0,4,179981.0,15,10.0,2,3,0,4,1,0.0,0.0,60.0,38,1
18.0,2,192583.0,15,10.0,4,11,1,4,0,0.0,0.0,30.0,38,0
36.0,2,66304.0,15,10.0,2,13,0,4,1,0.0,0.0,45.0,38,0
41.0,2,200671.0,9,13.0,0,13,3,2,1,6497.0,0.0,40.0,38,0
57.0,2,32365.0,15,10.0,4,10,1,4,1,0.0,0.0,40.0,38,0
48.0,2,28497.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
44.0,2,222978.0,11,9.0,0,11,1,4,0,0.0,1504.0,40.0,38,0
25.0,2,160261.0,15,10.0,4,3,3,1,1,0.0,0.0,40.0,2,0
48.0,2,120724.0,2,8.0,2,3,0,4,1,0.0,0.0,50.0,38,0
20.0,2,91733.0,15,10.0,4,11,3,4,0,0.0,0.0,8.0,38,0
74.0,4,146929.0,11,9.0,2,11,0,4,1,0.0,0.0,55.0,38,0
44.0,2,205706.0,11,9.0,4,3,1,4,0,0.0,0.0,40.0,38,0
26.0,2,181666.0,15,10.0,2,6,5,4,0,0.0,0.0,40.0,38,0
54.0,1,279452.0,11,9.0,2,4,0,4,1,0.0,0.0,40.0,38,0
39.0,2,207568.0,11,9.0,2,5,0,4,1,0.0,0.0,48.0,38,1
38.0,2,22494.0,15,10.0,0,0,1,4,0,7443.0,0.0,40.0,38,0
18.0,2,210026.0,0,6.0,4,7,2,4,0,0.0,0.0,40.0,38,0
24.0,2,109869.0,15,10.0,4,7,3,4,1,0.0,0.0,40.0,38,0
19.0,4,285263.0,6,5.0,4,9,1,4,1,0.0,0.0,35.0,25,0
28.0,2,192588.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
28.0,2,232945.0,11,9.0,5,5,1,3,1,0.0,0.0,30.0,38,0
49.0,1,31339.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
50.0,2,305147.0,9,13.0,2,2,0,4,1,0.0,0.0,40.0,38,0
63.0,2,188914.0,11,9.0,6,6,2,2,0,0.0,0.0,40.0,13,0
58.0,4,141165.0,11,9.0,2,4,0,4,1,0.0,0.0,50.0,38,0
68.0,3,136218.0,11,9.0,6,7,4,4,0,0.0,0.0,15.0,38,0
41.0,0,371382.0,15,10.0,2,3,0,2,1,0.0,0.0,40.0,38,1
27.0,2,221366.0,15,10.0,2,9,0,4,1,3103.0,0.0,50.0,38,1
24.0,2,403671.0,9,13.0,4,9,1,4,1,0.0,0.0,40.0,38,0
50.0,2,193871.0,9,13.0,0,3,4,4,0,0.0,0.0,40.0,38,0
47.0,2,306183.0,15,10.0,0,7,3,4,0,0.0,0.0,44.0,38,0
54.0,2,124194.0,11,9.0,6,7,4,4,0,0.0,0.0,40.0,38,0
28.0,2,69847.0,9,13.0,4,0,3,1,0,0.0,0.0,30.0,38,0
26.0,5,169323.0,12,14.0,4,9,1,4,0,0.0,0.0,40.0,38,0
35.0,5,172327.0,9,13.0,5,3,1,4,1,0.0,0.0,42.0,38,0
48.0,2,118889.0,11,9.0,2,11,0,4,1,2885.0,0.0,15.0,38,0
50.0,2,166220.0,7,12.0,2,11,5,4,0,3942.0,0.0,40.0,38,0
39.0,2,186420.0,11,9.0,0,0,1,4,0,0.0,0.0,40.0,38,0
46.0,2,192779.0,9,13.0,4,11,1,4,1,0.0,0.0,45.0,38,1
41.0,2,105616.0,15,10.0,6,0,4,2,0,0.0,0.0,48.0,38,0
24.0,2,141113.0,5,4.0,2,11,0,4,1,2580.0,0.0,40.0,38,0
57.0,2,160275.0,11,9.0,0,2,1,4,1,0.0,0.0,40.0,38,0
32.0,2,164507.0,11,9.0,4,5,1,4,1,0.0,0.0,40.0,3,0
41.0,2,207578.0,7,12.0,2,3,0,2,1,0.0,0.0,50.0,18,1
55.0,2,314592.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
69.0,2,159522.0,5,4.0,0,6,4,2,0,2964.0,0.0,40.0,38,0
22.0,2,112130.0,11,9.0,4,7,1,2,0,0.0,0.0,40.0,38,0
45.0,2,192835.0,11,9.0,2,7,0,4,1,3942.0,0.0,40.0,38,0
33.0,2,206280.0,11,9.0,4,0,1,2,1,0.0,0.0,40.0,38,0
57.0,2,308861.0,15,10.0,5,11,1,4,0,0.0,0.0,40.0,38,0
38.0,4,93206.0,9,13.0,2,3,0,1,1,0.0,1902.0,65.0,38,1
40.0,2,206066.0,11,9.0,2,2,0,4,1,0.0,0.0,50.0,38,0
48.0,4,309895.0,15,10.0,0,5,3,4,0,0.0,0.0,40.0,38,0
38.0,1,216129.0,15,10.0,3,3,4,2,0,0.0,0.0,35.0,38,0
26.0,5,287420.0,9,13.0,4,9,1,4,0,0.0,0.0,60.0,38,0
24.0,2,163595.0,11,9.0,4,6,3,4,1,0.0,0.0,40.0,38,0
35.0,2,170092.0,11,9.0,3,7,4,2,0,0.0,0.0,20.0,38,0
37.0,2,287031.0,15,10.0,2,2,0,4,1,5178.0,0.0,75.0,38,1
42.0,2,59474.0,11,9.0,0,6,1,4,1,0.0,0.0,40.0,38,0
37.0,2,99151.0,11,9.0,2,0,5,4,0,0.0,0.0,40.0,38,1
37.0,2,206888.0,11,9.0,4,3,1,4,0,0.0,0.0,50.0,38,0
22.0,2,173736.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
24.0,2,182163.0,1,7.0,4,0,1,4,0,0.0,0.0,40.0,10,0
45.0,1,311080.0,15,10.0,2,0,0,4,1,0.0,0.0,40.0,38,1
29.0,4,389857.0,11,9.0,4,2,1,4,1,0.0,0.0,50.0,38,1
23.0,2,297152.0,15,10.0,4,0,3,2,0,0.0,0.0,25.0,38,0
24.0,0,130534.0,9,13.0,4,3,1,4,1,0.0,0.0,40.0,38,0
25.0,2,137301.0,7,12.0,4,9,3,4,0,0.0,0.0,40.0,38,0
58.0,2,316235.0,11,9.0,0,11,2,4,0,0.0,0.0,32.0,38,0
28.0,3,32922.0,8,11.0,4,11,1,4,1,0.0,0.0,60.0,38,0
58.0,2,118303.0,11,9.0,6,11,1,4,0,0.0,0.0,35.0,38,1
18.0,2,188241.0,1,7.0,4,7,3,4,1,0.0,0.0,16.0,38,0
59.0,2,236731.0,5,4.0,2,10,0,4,1,0.0,0.0,40.0,32,0
39.0,2,209397.0,11,9.0,0,0,4,4,0,0.0,0.0,40.0,38,0
53.0,3,290640.0,15,10.0,2,11,0,4,1,0.0,0.0,50.0,38,1
54.0,2,221915.0,14,15.0,4,9,2,4,0,0.0,0.0,65.0,38,0
51.0,2,175246.0,11,9.0,2,13,0,4,1,0.0,0.0,50.0,38,1
59.0,2,159724.0,12,14.0,2,11,0,4,1,7298.0,0.0,55.0,38,1
42.0,5,160369.0,11,9.0,4,10,1,4,1,0.0,0.0,40.0,38,1
36.0,2,461337.0,15,10.0,2,0,5,4,0,0.0,0.0,40.0,38,0
37.0,2,187311.0,15,10.0,4,0,1,4,0,0.0,0.0,60.0,38,0
32.0,2,29312.0,15,10.0,4,5,3,4,1,0.0,0.0,40.0,38,0
38.0,4,197365.0,11,9.0,2,12,0,4,1,0.0,0.0,50.0,38,0
19.0,2,301747.0,11,9.0,5,0,3,4,0,0.0,0.0,30.0,38,0
55.0,1,135439.0,9,13.0,6,9,1,4,0,0.0,0.0,48.0,38,0
30.0,2,340917.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,38,0
27.0,2,155057.0,15,10.0,2,9,0,4,1,0.0,0.0,50.0,38,1
44.0,2,323627.0,9,13.0,4,3,1,4,0,0.0,0.0,5.0,38,0
32.0,2,131425.0,9,13.0,2,6,0,4,1,0.0,0.0,50.0,38,0
60.0,2,184242.0,11,9.0,3,7,4,4,0,0.0,0.0,20.0,38,0
28.0,2,149769.0,11,9.0,4,6,1,1,1,0.0,0.0,40.0,0,0
44.0,2,124924.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,25,0
